city_name,date,total_orders,roc_orders,wg_orders,roc_fee,wg_fee
city_561,2022-06-19,3,,,,
city_562,2022-06-19,1,,,,
city_566,2022-06-19,1,,,,
city_574,2022-06-19,10,,,,
city_639,2022-06-19,1,,,,
city_652,2022-06-19,1,,,,
city_654,2022-06-19,1,,,,
city_673,2022-06-19,9,1,2,50,100
city_679,2022-06-19,1,,,,
city_688,2022-06-19,1,,,,
city_009,2022-06-20,1,,,,
city_027,2022-06-20,1,,,,
city_036,2022-06-20,3,1,,50,
city_045,2022-06-20,3,,1,,100
city_078,2022-06-20,8,1,1,50,100
city_084,2022-06-20,1,,,,
city_088,2022-06-20,1,1,,50,
city_106,2022-06-20,3,1,,50,
city_114,2022-06-20,1,,1,,100
city_121,2022-06-20,2,,2,,100
city_125,2022-06-20,8,1,2,50,100
city_130,2022-06-20,1,,,,
city_133,2022-06-20,2,,1,,100
city_138,2022-06-20,1,,,,
city_144,2022-06-20,2,,,,
city_156,2022-06-20,1,,1,,100
city_160,2022-06-20,3,,,,
city_173,2022-06-20,8,3,1,50,100
city_182,2022-06-20,1,,,,
city_213,2022-06-20,1,,,,
city_254,2022-06-20,1,,,,
city_264,2022-06-20,1,,,,
city_273,2022-06-20,1,,,,
city_284,2022-06-20,1,,,,
city_290,2022-06-20,5,,1,,100
city_324,2022-06-20,1,1,,50,
city_333,2022-06-20,2,,,,
city_341,2022-06-20,1,,,,
city_374,2022-06-20,22,,5,,100
city_380,2022-06-20,1,,1,,100
city_382,2022-06-20,1,,,,
city_384,2022-06-20,1,,,,
"Miami, FL",2022-06-20,4,1,1,50,100
city_410,2022-06-20,1,,,,
city_411,2022-06-20,2,,1,,100
city_424,2022-06-20,1,,,,
city_440,2022-06-20,2,,,,
city_447,2022-06-20,34,4,6,50,100
city_467,2022-06-20,1,,1,,100
city_471,2022-06-20,1,,1,,100
city_492,2022-06-20,1,,,,
city_494,2022-06-20,7,,2,,100
city_495,2022-06-20,3,,1,,100
city_499,2022-06-20,2,,1,,100
city_510,2022-06-20,2,,,,
city_513,2022-06-20,1,,,,
city_515,2022-06-20,1,,,,
city_522,2022-06-20,2,,1,,100
city_532,2022-06-20,4,,1,,100
city_538,2022-06-20,1,,,,
city_548,2022-06-20,1,,,,
city_556,2022-06-20,2,,1,,100
city_558,2022-06-20,1,,,,
city_559,2022-06-20,4,,2,,100
"San Francisco, CA",2022-06-20,17,4,2,50,100
city_561,2022-06-20,6,,,,
city_568,2022-06-20,1,,,,
city_574,2022-06-20,7,,,,
city_601,2022-06-20,2,,,,
city_607,2022-06-20,1,,,,
city_629,2022-06-20,2,,,,
city_638,2022-06-20,1,,,,
city_645,2022-06-20,2,,,,
city_651,2022-06-20,1,,,,
city_654,2022-06-20,1,1,,50,
city_673,2022-06-20,10,1,1,50,100
city_685,2022-06-20,1,,,,
city_704,2022-06-21,1,,,,
city_027,2022-06-21,1,,,,
city_036,2022-06-21,4,,,,
city_037,2022-06-21,1,,1,,100
city_045,2022-06-21,5,2,1,50,100
city_047,2022-06-21,8,1,1,50,100
city_063,2022-06-21,1,,,,
city_067,2022-06-21,1,,,,
city_076,2022-06-21,1,,,,
city_078,2022-06-21,8,2,1,50,100
city_079,2022-06-21,2,,,,
city_088,2022-06-21,1,,,,
city_097,2022-06-21,1,,,,
city_121,2022-06-21,1,,,,
city_125,2022-06-21,11,3,1,50,100
city_127,2022-06-21,1,,,,
city_136,2022-06-21,1,,,,
city_137,2022-06-21,1,,,,
city_144,2022-06-21,3,,,,
city_145,2022-06-21,1,,,,
city_160,2022-06-21,8,1,3,50,100
city_173,2022-06-21,6,,2,,100
city_176,2022-06-21,5,,,,
city_207,2022-06-21,1,,,,
city_223,2022-06-21,1,,1,,100
city_254,2022-06-21,1,,,,
city_257,2022-06-21,1,,,,
city_258,2022-06-21,1,,,,
city_260,2022-06-21,1,,,,
city_273,2022-06-21,1,,,,
city_290,2022-06-21,2,,,,
city_295,2022-06-21,1,,,,
city_300,2022-06-21,1,,,,
city_306,2022-06-21,1,,,,
city_324,2022-06-21,2,,1,,100
city_326,2022-06-21,1,,,,
city_331,2022-06-21,1,,,,
city_333,2022-06-21,1,,1,,100
city_351,2022-06-21,2,,1,,100
city_354,2022-06-21,1,,,,
city_367,2022-06-21,1,,,,
city_374,2022-06-21,19,,6,,100
city_375,2022-06-21,2,,,,
city_380,2022-06-21,1,,1,,100
city_384,2022-06-21,1,,,,
city_396,2022-06-21,1,,,,
"Miami, FL",2022-06-21,2,,1,,100
city_411,2022-06-21,3,,,,
city_414,2022-06-21,1,,,,
city_440,2022-06-21,3,,,,
city_443,2022-06-21,4,,2,,100
city_447,2022-06-21,46,8,8,50,100
city_456,2022-06-21,1,,,,
city_480,2022-06-21,1,,,,
city_492,2022-06-21,1,,,,
city_494,2022-06-21,9,2,,50,
city_495,2022-06-21,7,,1,,100
city_498,2022-06-21,1,,,,
city_499,2022-06-21,2,,,,
city_508,2022-06-21,1,,1,,100
city_509,2022-06-21,1,,,,
city_510,2022-06-21,5,,,,
city_512,2022-06-21,1,,,,
city_522,2022-06-21,2,,,,
city_529,2022-06-21,1,,,,
city_532,2022-06-21,5,,1,,100
city_538,2022-06-21,1,,1,,100
city_539,2022-06-21,1,,,,
city_548,2022-06-21,4,,1,,100
city_554,2022-06-21,1,,,,
city_555,2022-06-21,1,,,,
city_556,2022-06-21,3,,,,
city_558,2022-06-21,1,1,,50,
city_559,2022-06-21,3,1,1,50,100
"San Francisco, CA",2022-06-21,16,1,4,50,100
city_561,2022-06-21,2,,,,
city_562,2022-06-21,1,,,,
city_572,2022-06-21,1,,,,
city_574,2022-06-21,6,,,,
city_596,2022-06-21,1,,1,,100
city_606,2022-06-21,2,1,,50,
city_607,2022-06-21,2,,,,
city_629,2022-06-21,2,,,,
city_643,2022-06-21,1,,,,
city_654,2022-06-21,1,,1,,100
city_660,2022-06-21,1,,,,
city_661,2022-06-21,1,,,,
city_673,2022-06-21,15,,,,
city_685,2022-06-21,1,,,,
city_688,2022-06-21,1,,,,
city_697,2022-06-21,2,,,,
city_023,2022-06-22,1,,,,
city_036,2022-06-22,2,,,,
city_045,2022-06-22,3,,,,
city_046,2022-06-22,1,,,,
city_047,2022-06-22,4,1,,50,
city_062,2022-06-22,2,,,,
city_078,2022-06-22,8,1,,50,
city_088,2022-06-22,1,,,,
city_093,2022-06-22,1,,1,,100
city_097,2022-06-22,1,,,,
city_121,2022-06-22,4,,1,,100
city_122,2022-06-22,1,1,,50,
city_125,2022-06-22,10,1,1,50,100
city_153,2022-06-22,1,,,,
city_160,2022-06-22,5,,2,,100
city_173,2022-06-22,5,2,,50,
city_237,2022-06-22,1,,1,,100
city_247,2022-06-22,1,,,,
city_264,2022-06-22,1,,1,,100
city_273,2022-06-22,1,,1,,100
city_290,2022-06-22,2,,,,
city_300,2022-06-22,1,,,,
city_317,2022-06-22,1,,,,
city_324,2022-06-22,2,,,,
city_333,2022-06-22,1,,,,
city_338,2022-06-22,1,,,,
city_351,2022-06-22,1,,,,
city_364,2022-06-22,1,1,,50,
city_374,2022-06-22,18,,1,,100
"Miami, FL",2022-06-22,5,2,,50,
city_410,2022-06-22,1,,1,,100
city_411,2022-06-22,5,,,,
city_439,2022-06-22,1,,,,
city_440,2022-06-22,1,1,,50,
city_443,2022-06-22,1,,,,
city_447,2022-06-22,47,5,9,50,100
city_452,2022-06-22,1,,,,
city_466,2022-06-22,1,,,,
city_467,2022-06-22,1,,,,
city_468,2022-06-22,1,,,,
city_471,2022-06-22,1,,,,
city_480,2022-06-22,1,,1,,100
city_485,2022-06-22,1,,,,
city_486,2022-06-22,1,,,,
city_494,2022-06-22,7,1,1,50,100
city_495,2022-06-22,2,,1,,100
city_510,2022-06-22,6,,,,
city_516,2022-06-22,1,,,,
city_522,2022-06-22,1,,1,,100
city_529,2022-06-22,2,1,,50,
city_532,2022-06-22,6,,2,,100
city_537,2022-06-22,1,,,,
city_548,2022-06-22,4,,1,,100
city_552,2022-06-22,1,,,,
city_559,2022-06-22,4,,,,
"San Francisco, CA",2022-06-22,16,3,2,50,100
city_561,2022-06-22,5,,1,,100
city_568,2022-06-22,1,,,,
city_574,2022-06-22,7,,,,
city_593,2022-06-22,1,,,,
city_607,2022-06-22,1,,,,
city_619,2022-06-22,1,,,,
city_626,2022-06-22,1,1,,50,
city_627,2022-06-22,1,,,,
city_628,2022-06-22,1,,,,
city_643,2022-06-22,1,,,,
city_645,2022-06-22,1,,,,
city_673,2022-06-22,9,,1,,100
city_704,2022-06-23,4,,1,,100
city_005,2022-06-23,1,,,,
city_013,2022-06-23,1,,,,
city_016,2022-06-23,1,1,,50,
city_023,2022-06-23,1,,,,
city_027,2022-06-23,1,,,,
city_036,2022-06-23,8,1,,50,
city_045,2022-06-23,6,1,2,50,100
city_047,2022-06-23,1,,,,
city_063,2022-06-23,1,,,,
city_068,2022-06-23,1,,,,
city_078,2022-06-23,9,1,,50,
city_079,2022-06-23,2,1,1,50,100
city_085,2022-06-23,1,,,,
city_088,2022-06-23,1,,,,
city_118,2022-06-23,1,,,,
city_121,2022-06-23,1,,,,
city_122,2022-06-23,1,,1,,100
city_125,2022-06-23,8,,,,
city_136,2022-06-23,1,,,,
city_151,2022-06-23,1,,,,
city_155,2022-06-23,1,,,,
city_156,2022-06-23,1,,,,
city_158,2022-06-23,1,,,,
city_160,2022-06-23,4,,,,
city_162,2022-06-23,1,,,,
city_173,2022-06-23,2,,,,
city_176,2022-06-23,4,,,,
city_199,2022-06-23,1,,,,
city_213,2022-06-23,2,,1,,100
city_223,2022-06-23,1,,,,
city_224,2022-06-23,1,,,,
city_235,2022-06-23,1,,,,
city_247,2022-06-23,1,,,,
city_254,2022-06-23,1,,,,
city_290,2022-06-23,6,,,,
city_295,2022-06-23,1,,,,
city_300,2022-06-23,3,,,,
city_306,2022-06-23,2,1,,50,
city_337,2022-06-23,1,,,,
city_345,2022-06-23,2,,,,
city_351,2022-06-23,3,,1,,100
city_367,2022-06-23,1,,,,
city_374,2022-06-23,20,1,4,50,100
city_375,2022-06-23,1,,,,
city_380,2022-06-23,1,,,,
"Miami, FL",2022-06-23,3,,,,
city_411,2022-06-23,1,,,,
city_440,2022-06-23,2,,,,
city_443,2022-06-23,1,,,,
city_447,2022-06-23,34,2,10,50,100
city_448,2022-06-23,1,,,,
city_456,2022-06-23,1,,1,,100
city_469,2022-06-23,1,,,,
city_477,2022-06-23,1,,,,
city_480,2022-06-23,1,,,,
city_494,2022-06-23,11,1,2,50,100
city_495,2022-06-23,4,,1,,100
city_497,2022-06-23,2,,,,
city_510,2022-06-23,4,,,,
city_512,2022-06-23,1,1,,50,
city_513,2022-06-23,1,,,,
city_516,2022-06-23,2,,,,
city_522,2022-06-23,1,,,,
city_529,2022-06-23,3,,1,,100
city_535,2022-06-23,1,,,,
city_548,2022-06-23,3,,,,
city_559,2022-06-23,2,,,,
"San Francisco, CA",2022-06-23,20,1,3,50,100
city_561,2022-06-23,2,,,,
city_566,2022-06-23,2,1,,50,
city_568,2022-06-23,2,,,,
city_569,2022-06-23,4,1,,50,
city_574,2022-06-23,3,,,,
city_593,2022-06-23,1,,,,
city_595,2022-06-23,1,,,,
city_607,2022-06-23,2,,,,
city_628,2022-06-23,1,,,,
city_629,2022-06-23,2,,,,
city_640,2022-06-23,2,,1,,100
city_663,2022-06-23,1,,1,,100
city_673,2022-06-23,11,1,2,50,100
city_685,2022-06-23,1,,,,
city_688,2022-06-23,1,,,,
city_005,2022-06-24,1,,,,
city_016,2022-06-24,1,,,,
city_036,2022-06-24,8,1,1,50,100
city_045,2022-06-24,3,,,,
city_047,2022-06-24,1,,,,
city_078,2022-06-24,15,,,,
city_079,2022-06-24,4,,,,
city_085,2022-06-24,1,,,,
city_088,2022-06-24,1,,,,
city_120,2022-06-24,1,,,,
city_121,2022-06-24,3,,,,
city_125,2022-06-24,10,1,4,50,100
city_127,2022-06-24,1,,,,
city_133,2022-06-24,1,,,,
city_137,2022-06-24,1,,,,
city_138,2022-06-24,1,,,,
city_144,2022-06-24,2,,,,
city_160,2022-06-24,4,,1,,100
city_173,2022-06-24,8,1,2,50,100
city_176,2022-06-24,2,,,,
city_217,2022-06-24,1,,,,
city_223,2022-06-24,1,,,,
city_225,2022-06-24,1,,,,
city_235,2022-06-24,1,,,,
city_260,2022-06-24,1,,,,
city_264,2022-06-24,1,,,,
city_266,2022-06-24,1,,,,
city_271,2022-06-24,1,,,,
city_273,2022-06-24,1,,,,
city_276,2022-06-24,1,,,,
city_282,2022-06-24,1,,,,
city_290,2022-06-24,5,,1,,100
city_300,2022-06-24,1,,,,
city_301,2022-06-24,1,,,,
city_306,2022-06-24,2,,,,
city_324,2022-06-24,1,,,,
city_331,2022-06-24,2,,1,,100
city_345,2022-06-24,2,,,,
city_372,2022-06-24,1,,,,
city_374,2022-06-24,18,2,6,50,100
city_381,2022-06-24,1,,1,,100
city_399,2022-06-24,2,,,,
"Miami, FL",2022-06-24,2,,1,,100
city_410,2022-06-24,3,1,,50,
city_440,2022-06-24,2,1,,50,
city_447,2022-06-24,40,9,6,50,100
city_452,2022-06-24,1,,,,
city_456,2022-06-24,2,,,,
city_461,2022-06-24,1,,,,
city_467,2022-06-24,1,,,,
city_471,2022-06-24,1,,,,
city_485,2022-06-24,1,,,,
city_494,2022-06-24,7,1,1,50,100
city_495,2022-06-24,2,1,,50,
city_499,2022-06-24,2,,,,
city_500,2022-06-24,1,,,,
city_510,2022-06-24,2,,,,
city_516,2022-06-24,1,,,,
city_529,2022-06-24,3,,1,,100
city_532,2022-06-24,3,,,,
city_538,2022-06-24,2,,,,
city_548,2022-06-24,3,1,,50,
city_556,2022-06-24,1,,,,
city_559,2022-06-24,2,,,,
"San Francisco, CA",2022-06-24,18,3,1,50,100
city_561,2022-06-24,2,,,,
city_567,2022-06-24,1,,,,
city_568,2022-06-24,1,,,,
city_569,2022-06-24,2,,,,
city_574,2022-06-24,10,,,,
city_599,2022-06-24,1,,,,
city_607,2022-06-24,1,,,,
city_640,2022-06-24,1,,,,
city_660,2022-06-24,2,,,,
city_673,2022-06-24,9,,1,,100
city_685,2022-06-24,1,,,,
city_702,2022-06-24,1,,,,
city_704,2022-06-25,2,,,,
city_013,2022-06-25,2,,,,
city_025,2022-06-25,1,,,,
city_036,2022-06-25,6,1,2,50,100
city_045,2022-06-25,4,,1,,100
city_047,2022-06-25,2,1,,50,
city_051,2022-06-25,1,,,,
city_078,2022-06-25,9,1,1,50,100
city_079,2022-06-25,2,1,,50,
city_084,2022-06-25,1,,,,
city_085,2022-06-25,1,,,,
city_088,2022-06-25,5,1,2,50,100
city_117,2022-06-25,1,,,,
city_120,2022-06-25,1,,,,
city_121,2022-06-25,1,,,,
city_125,2022-06-25,13,,2,,100
city_133,2022-06-25,1,,,,
city_137,2022-06-25,1,,,,
city_138,2022-06-25,1,,1,,100
city_160,2022-06-25,4,,,,
city_173,2022-06-25,6,,1,,100
city_176,2022-06-25,1,,,,
city_203,2022-06-25,1,,,,
city_213,2022-06-25,1,1,,50,
city_230,2022-06-25,1,,,,
city_235,2022-06-25,1,1,,50,
city_237,2022-06-25,1,,,,
city_252,2022-06-25,1,,,,
city_254,2022-06-25,1,,1,,100
city_260,2022-06-25,1,,,,
city_264,2022-06-25,1,1,,50,
city_276,2022-06-25,1,,1,,100
city_290,2022-06-25,5,,2,,100
city_291,2022-06-25,1,,1,,100
city_300,2022-06-25,2,,,,
city_306,2022-06-25,1,,,,
city_326,2022-06-25,1,,,,
city_333,2022-06-25,1,,,,
city_351,2022-06-25,3,,,,
city_357,2022-06-25,1,,,,
city_364,2022-06-25,1,,,,
city_369,2022-06-25,1,,,,
city_374,2022-06-25,22,4,5,50,100
"Miami, FL",2022-06-25,6,1,,50,
city_410,2022-06-25,1,,,,
city_411,2022-06-25,2,,1,,100
city_441,2022-06-25,1,,,,
city_447,2022-06-25,37,4,6,50,100
city_452,2022-06-25,1,,,,
city_456,2022-06-25,1,,,,
city_466,2022-06-25,1,,,,
city_467,2022-06-25,1,1,,50,
city_471,2022-06-25,2,,,,
city_472,2022-06-25,1,,,,
city_480,2022-06-25,4,,,,
city_485,2022-06-25,1,,,,
city_494,2022-06-25,6,,1,,100
city_495,2022-06-25,4,,,,
city_499,2022-06-25,1,,,,
city_500,2022-06-25,1,,,,
city_509,2022-06-25,1,,1,,100
city_510,2022-06-25,4,,,,
city_516,2022-06-25,1,,,,
city_518,2022-06-25,1,,,,
city_522,2022-06-25,3,,,,
city_529,2022-06-25,1,,,,
city_532,2022-06-25,1,,,,
city_548,2022-06-25,4,,,,
city_554,2022-06-25,1,1,,50,
city_558,2022-06-25,1,,,,
city_559,2022-06-25,1,,1,,100
"San Francisco, CA",2022-06-25,5,1,1,50,100
city_561,2022-06-25,6,,1,,100
city_574,2022-06-25,4,,,,
city_593,2022-06-25,1,,,,
city_599,2022-06-25,3,,,,
city_600,2022-06-25,1,,,,
city_628,2022-06-25,1,,,,
city_629,2022-06-25,3,1,,50,
city_643,2022-06-25,3,1,,50,
city_645,2022-06-25,1,,,,
city_654,2022-06-25,1,,,,
city_660,2022-06-25,2,,,,
city_663,2022-06-25,1,,,,
city_673,2022-06-25,14,,2,,100
city_704,2022-06-26,1,,,,
city_005,2022-06-26,1,,,,
city_009,2022-06-26,2,,,,
city_013,2022-06-26,1,,,,
city_016,2022-06-26,1,,,,
city_023,2022-06-26,1,,,,
city_027,2022-06-26,1,,,,
city_035,2022-06-26,1,,,,
city_036,2022-06-26,7,1,,50,
city_043,2022-06-26,1,,,,
city_045,2022-06-26,2,,,,
city_046,2022-06-26,1,1,,50,
city_047,2022-06-26,11,,,,
city_050,2022-06-26,1,,,,
city_051,2022-06-26,1,,,,
city_076,2022-06-26,2,,,,
city_078,2022-06-26,13,1,2,50,100
city_079,2022-06-26,2,,,,
city_085,2022-06-26,1,,,,
city_088,2022-06-26,3,1,,50,
city_101,2022-06-26,1,1,,50,
city_120,2022-06-26,3,1,,50,
city_121,2022-06-26,3,,,,
city_125,2022-06-26,11,,1,,100
city_127,2022-06-26,2,,1,,100
city_133,2022-06-26,1,,,,
city_136,2022-06-26,1,,,,
city_140,2022-06-26,1,,,,
city_144,2022-06-26,2,,,,
city_149,2022-06-26,1,1,,50,
city_160,2022-06-26,1,,,,
city_173,2022-06-26,11,,1,,100
city_176,2022-06-26,1,,,,
city_186,2022-06-26,3,,,,
city_204,2022-06-26,1,,,,
city_223,2022-06-26,1,,,,
city_235,2022-06-26,1,,,,
city_237,2022-06-26,1,,1,,100
city_254,2022-06-26,1,,1,,100
city_267,2022-06-26,1,,,,
city_271,2022-06-26,1,,,,
city_282,2022-06-26,1,,,,
city_290,2022-06-26,5,1,1,50,100
city_295,2022-06-26,1,,,,
city_301,2022-06-26,1,,,,
city_306,2022-06-26,2,,,,
city_319,2022-06-26,1,,,,
city_324,2022-06-26,2,1,,50,
city_333,2022-06-26,1,,1,,100
city_346,2022-06-26,1,,,,
city_351,2022-06-26,1,,,,
city_367,2022-06-26,1,,,,
city_374,2022-06-26,29,,7,,100
city_384,2022-06-26,1,,,,
"Miami, FL",2022-06-26,5,1,1,50,100
city_411,2022-06-26,1,,,,
city_440,2022-06-26,1,,,,
city_443,2022-06-26,2,1,,50,
city_444,2022-06-26,1,,,,
city_447,2022-06-26,45,5,6,50,100
city_452,2022-06-26,2,,,,
city_464,2022-06-26,1,1,,50,
city_468,2022-06-26,1,,,,
city_471,2022-06-26,6,,,,
city_492,2022-06-26,1,,,,
city_494,2022-06-26,7,,2,,100
city_495,2022-06-26,8,,,,
city_499,2022-06-26,2,,,,
city_502,2022-06-26,1,,,,
city_509,2022-06-26,2,,,,
city_510,2022-06-26,10,,,,
city_512,2022-06-26,1,1,,50,
city_522,2022-06-26,5,,,,
city_526,2022-06-26,1,,,,
city_527,2022-06-26,1,,,,
city_529,2022-06-26,2,,1,,100
city_538,2022-06-26,1,,,,
city_548,2022-06-26,2,,,,
city_552,2022-06-26,1,,,,
city_556,2022-06-26,1,,,,
city_559,2022-06-26,10,1,3,50,100
"San Francisco, CA",2022-06-26,17,2,3,50,100
city_561,2022-06-26,6,3,1,50,100
city_569,2022-06-26,1,,,,
city_574,2022-06-26,8,,,,
city_626,2022-06-26,2,,,,
city_629,2022-06-26,6,,,,
city_638,2022-06-26,1,,,,
city_639,2022-06-26,1,,,,
city_645,2022-06-26,1,,,,
city_666,2022-06-26,1,,,,
city_673,2022-06-26,17,,3,,100
city_679,2022-06-26,1,,,,
city_684,2022-06-26,1,,,,
city_693,2022-06-26,1,,,,
city_697,2022-06-26,2,,,,
city_704,2022-06-27,3,1,,50,
city_009,2022-06-27,1,,1,,100
city_013,2022-06-27,2,,,,
city_027,2022-06-27,2,,1,,100
city_036,2022-06-27,7,,3,,100
city_045,2022-06-27,7,,,,
city_047,2022-06-27,1,,,,
city_055,2022-06-27,1,,,,
city_068,2022-06-27,1,,,,
city_078,2022-06-27,11,2,1,50,100
city_079,2022-06-27,1,,,,
city_088,2022-06-27,1,,,,
city_093,2022-06-27,1,,,,
city_105,2022-06-27,1,,,,
city_122,2022-06-27,1,,,,
city_123,2022-06-27,1,1,,50,
city_125,2022-06-27,9,2,4,50,100
city_133,2022-06-27,2,,,,
city_138,2022-06-27,1,,,,
city_144,2022-06-27,1,,,,
city_160,2022-06-27,5,1,,50,
city_173,2022-06-27,6,,1,,100
city_176,2022-06-27,1,,,,
city_186,2022-06-27,1,,,,
city_223,2022-06-27,1,,,,
city_254,2022-06-27,5,,,,
city_258,2022-06-27,1,,,,
city_271,2022-06-27,1,,,,
city_273,2022-06-27,2,,,,
city_290,2022-06-27,4,,,,
city_300,2022-06-27,2,,,,
city_316,2022-06-27,1,,,,
city_345,2022-06-27,1,,,,
city_351,2022-06-27,1,,,,
city_374,2022-06-27,29,2,5,50,100
"Miami, FL",2022-06-27,6,,1,,100
city_410,2022-06-27,1,,,,
city_411,2022-06-27,2,,,,
city_440,2022-06-27,1,,,,
city_444,2022-06-27,2,,,,
city_447,2022-06-27,55,9,16,50,100
city_461,2022-06-27,1,,,,
city_467,2022-06-27,1,1,,50,
city_471,2022-06-27,3,,,,
city_480,2022-06-27,2,,,,
city_494,2022-06-27,16,2,2,50,100
city_495,2022-06-27,4,,1,,100
city_499,2022-06-27,2,,1,,100
city_508,2022-06-27,1,,,,
city_509,2022-06-27,1,,,,
city_510,2022-06-27,4,,,,
city_512,2022-06-27,1,,,,
city_516,2022-06-27,1,,,,
city_522,2022-06-27,2,,,,
city_529,2022-06-27,1,,,,
city_532,2022-06-27,3,,2,,100
city_548,2022-06-27,5,1,,50,
city_549,2022-06-27,1,,,,
city_556,2022-06-27,1,,,,
city_558,2022-06-27,3,,,,
city_559,2022-06-27,12,,2,,100
"San Francisco, CA",2022-06-27,10,2,1,50,100
city_561,2022-06-27,4,1,,50,
city_562,2022-06-27,1,,,,
city_568,2022-06-27,1,,,,
city_574,2022-06-27,10,,,,
city_626,2022-06-27,1,,,,
city_629,2022-06-27,1,,,,
city_654,2022-06-27,1,,,,
city_673,2022-06-27,18,4,1,50,100
city_688,2022-06-27,1,1,,50,
city_697,2022-06-27,1,,,,
city_704,2022-06-28,1,,,,
city_009,2022-06-28,1,,,,
city_016,2022-06-28,1,,,,
city_027,2022-06-28,1,,,,
city_035,2022-06-28,1,,,,
city_036,2022-06-28,5,,,,
city_045,2022-06-28,4,,2,,100
city_047,2022-06-28,6,2,,50,
city_062,2022-06-28,1,,,,
city_066,2022-06-28,1,,,,
city_068,2022-06-28,1,,,,
city_078,2022-06-28,14,4,2,50,100
city_088,2022-06-28,1,,,,
city_097,2022-06-28,1,,,,
city_121,2022-06-28,5,1,,50,
city_122,2022-06-28,1,,,,
city_125,2022-06-28,9,1,1,50,100
city_127,2022-06-28,1,,,,
city_133,2022-06-28,1,,,,
city_144,2022-06-28,2,,,,
city_156,2022-06-28,2,,,,
city_160,2022-06-28,5,,,,
city_173,2022-06-28,7,2,,50,
city_176,2022-06-28,3,,1,,100
city_186,2022-06-28,1,,,,
city_188,2022-06-28,2,,,,
city_190,2022-06-28,1,,,,
city_194,2022-06-28,1,,,,
city_204,2022-06-28,1,,,,
city_213,2022-06-28,1,,,,
city_254,2022-06-28,3,1,,50,
city_271,2022-06-28,1,,1,,100
city_273,2022-06-28,1,,,,
city_290,2022-06-28,3,1,,50,
city_306,2022-06-28,1,1,,50,
city_324,2022-06-28,2,,,,
city_338,2022-06-28,1,,,,
city_345,2022-06-28,1,,,,
city_351,2022-06-28,1,,,,
city_362,2022-06-28,1,,1,,100
city_374,2022-06-28,27,1,5,50,100
city_396,2022-06-28,1,,,,
"Miami, FL",2022-06-28,8,3,1,50,100
city_410,2022-06-28,4,2,,50,
city_414,2022-06-28,1,,,,
city_437,2022-06-28,1,,,,
city_440,2022-06-28,6,,2,,100
city_447,2022-06-28,47,7,8,50,100
city_452,2022-06-28,1,,,,
city_464,2022-06-28,1,,,,
city_471,2022-06-28,2,,,,
city_479,2022-06-28,1,,,,
city_494,2022-06-28,13,2,1,50,100
city_495,2022-06-28,8,2,,50,
city_499,2022-06-28,3,,,,
city_509,2022-06-28,1,,,,
city_510,2022-06-28,2,,,,
city_515,2022-06-28,3,,,,
city_516,2022-06-28,1,,,,
city_522,2022-06-28,1,,,,
city_527,2022-06-28,1,,,,
city_529,2022-06-28,4,,1,,100
city_532,2022-06-28,2,,,,
city_538,2022-06-28,1,,,,
city_548,2022-06-28,3,1,,50,
city_558,2022-06-28,2,,,,
city_559,2022-06-28,11,1,1,50,100
"San Francisco, CA",2022-06-28,10,2,3,50,100
city_561,2022-06-28,4,2,1,50,100
city_566,2022-06-28,1,,,,
city_567,2022-06-28,1,,,,
city_569,2022-06-28,1,,,,
city_574,2022-06-28,11,,,,
city_596,2022-06-28,1,,1,,100
city_599,2022-06-28,1,,,,
city_601,2022-06-28,1,,,,
city_607,2022-06-28,3,,,,
city_626,2022-06-28,2,,,,
city_629,2022-06-28,3,,1,,100
city_643,2022-06-28,2,,1,,100
city_645,2022-06-28,1,,,,
city_647,2022-06-28,1,,,,
city_654,2022-06-28,1,,,,
city_673,2022-06-28,18,,5,,100
city_685,2022-06-28,1,,,,
city_697,2022-06-28,1,,,,
city_704,2022-06-29,1,,,,
city_009,2022-06-29,2,,,,
city_036,2022-06-29,3,1,,50,
city_045,2022-06-29,3,1,,50,
city_047,2022-06-29,3,,,,
city_068,2022-06-29,1,1,,50,
city_078,2022-06-29,12,2,4,50,100
city_079,2022-06-29,3,,,,
city_087,2022-06-29,1,,,,
city_088,2022-06-29,1,,1,,100
city_113,2022-06-29,1,,,,
city_116,2022-06-29,1,,,,
city_120,2022-06-29,2,,,,
city_121,2022-06-29,2,,,,
city_125,2022-06-29,16,3,4,50,100
city_127,2022-06-29,1,1,,50,
city_133,2022-06-29,1,,,,
city_138,2022-06-29,1,,,,
city_139,2022-06-29,2,,1,,100
city_144,2022-06-29,1,1,,50,
city_160,2022-06-29,4,2,1,50,100
city_172,2022-06-29,1,,,,
city_173,2022-06-29,7,,,,
city_176,2022-06-29,3,,,,
city_186,2022-06-29,1,,,,
city_218,2022-06-29,1,,,,
city_220,2022-06-29,1,,,,
city_233,2022-06-29,1,,,,
city_254,2022-06-29,1,,,,
city_257,2022-06-29,1,,,,
city_264,2022-06-29,1,,,,
city_271,2022-06-29,1,,,,
city_273,2022-06-29,1,,1,,100
city_290,2022-06-29,2,,,,
city_300,2022-06-29,3,,1,,100
city_306,2022-06-29,1,,,,
city_324,2022-06-29,1,,,,
city_329,2022-06-29,1,,,,
city_333,2022-06-29,1,,,,
city_339,2022-06-29,2,,,,
city_345,2022-06-29,1,,,,
city_351,2022-06-29,3,,1,,100
